fname,label
d43d08ff.wav,Acoustic_guitar Gunshot_or_gunfire Hi-hat 
d440c720.wav,Violin_or_fiddle Cello Flute 
d4411de3.wav,Gunshot_or_gunfire Acoustic_guitar Fart 
d441f366.wav,Hi-hat Cowbell Gong 
d445d586.wav,Microwave_oven Drawer_open_or_close Knock 
d4477932.wav,Applause Fireworks Laughter 
d4649ebd.wav,Clarinet Saxophone Flute 
d46ef094.wav,Hi-hat Gunshot_or_gunfire Tambourine 
d46f46a8.wav,Cello Acoustic_guitar Clarinet 
d47d17f0.wav,Glockenspiel Acoustic_guitar Electric_piano 
d49051bf.wav,Hi-hat Gong Gunshot_or_gunfire 
d495d9a1.wav,Flute Saxophone Clarinet 
d49ffa64.wav,Oboe Clarinet Saxophone 
d4a08f8a.wav,Hi-hat Cowbell Gong 
d4a84eee.wav,Acoustic_guitar Electric_piano Gong 
d4a9c21e.wav,Clarinet Flute Saxophone 
d4ad4ca9.wav,Snare_drum Finger_snapping Fireworks 
d4b11bd7.wav,Squeak Drawer_open_or_close Microwave_oven 
d4b15d81.wav,Clarinet Saxophone Flute 
d4bb46ea.wav,Acoustic_guitar Glockenspiel Gong 
d4bc266e.wav,Bass_drum Double_bass Gong 
d4bf3fb3.wav,Harmonica Trumpet Laughter 
d4c3c292.wav,Bass_drum Double_bass Gong 
d4ceedda.wav,Flute Violin_or_fiddle Squeak 
d4cffb09.wav,Double_bass Cello Gong 
d4d395ee.wav,Laughter Cough Writing 
d4e0f124.wav,Saxophone Clarinet Tearing 
d4e15f25.wav,Violin_or_fiddle Acoustic_guitar Saxophone 
d4f79522.wav,Hi-hat Gunshot_or_gunfire Tambourine 
d4f87191.wav,Gong Laughter Bark 
d4fd9545.wav,Flute Saxophone Clarinet 
d5050e6f.wav,Acoustic_guitar Snare_drum Electric_piano 
d50cf0d9.wav,Acoustic_guitar Violin_or_fiddle Cowbell 
d51c38d9.wav,Acoustic_guitar Snare_drum Drawer_open_or_close 
d5353608.wav,Clarinet Flute Saxophone 
d53b1b89.wav,Acoustic_guitar Gong Electric_piano 
d53eaa18.wav,Hi-hat Shatter Fireworks 
d53f0766.wav,Oboe Saxophone Violin_or_fiddle 
d5479db2.wav,Gunshot_or_gunfire Fireworks Snare_drum 
d5486a44.wav,Microwave_oven Drawer_open_or_close Squeak 
d54a7a6d.wav,Clarinet Saxophone Flute 
d5517596.wav,Clarinet Saxophone Flute 
d5563166.wav,Hi-hat Shatter Gunshot_or_gunfire 
d55cb268.wav,Oboe Violin_or_fiddle Saxophone 
d561817b.wav,Bass_drum Knock Double_bass 
d56374c5.wav,Bass_drum Double_bass Knock 
d5637720.wav,Keys_jangling Tearing Scissors 
d5654d60.wav,Harmonica Hi-hat Gong 
d58a7f38.wav,Tearing Scissors Drawer_open_or_close 
d58e462a.wav,Bass_drum Double_bass Gong 
d590eee3.wav,Acoustic_guitar Clarinet Glockenspiel 
d593d06a.wav,Telephone Flute Electric_piano 
d593ed57.wav,Hi-hat Gunshot_or_gunfire Shatter 
d59f59fc.wav,Flute Violin_or_fiddle Clarinet 
d5a4304f.wav,Fart Gunshot_or_gunfire Bass_drum 
d5a90c14.wav,Hi-hat Shatter Gunshot_or_gunfire 
d5ab8880.wav,Acoustic_guitar Gong Electric_piano 
d5b326f6.wav,Flute Bark Saxophone 
d5c8c534.wav,Hi-hat Cowbell Snare_drum 
d5d5cc87.wav,Saxophone Acoustic_guitar Clarinet 
d5da6270.wav,Clarinet Flute Saxophone 
d5dc7885.wav,Meow Bark Flute 
d5de51f7.wav,Acoustic_guitar Hi-hat Snare_drum 
d5e04458.wav,Acoustic_guitar Glockenspiel Electric_piano 
d5e4260b.wav,Bass_drum Gong Cello 
d5ea3aac.wav,Violin_or_fiddle Clarinet Harmonica 
d5f0276f.wav,Flute Clarinet Saxophone 
d5f037a5.wav,Acoustic_guitar Glockenspiel Gong 
d5f544d1.wav,Double_bass Gong Cello 
d5f8a25d.wav,Applause Scissors Computer_keyboard 
d5fef875.wav,Bass_drum Electric_piano Tambourine 
d6055d26.wav,Gong Bus Fireworks 
d618ccf7.wav,Acoustic_guitar Gong Clarinet 
d6246760.wav,Double_bass Knock Cello 
d63fe4b7.wav,Bark Burping_or_eructation Meow 
d64a2353.wav,Fart Tearing Fireworks 
d658d729.wav,Shatter Finger_snapping Scissors 
d66d5451.wav,Oboe Trumpet Saxophone 
d66e7ce6.wav,Fart Bass_drum Electric_piano 
d67637cd.wav,Flute Saxophone Clarinet 
d676d37c.wav,Fart Bass_drum Gunshot_or_gunfire 
d6773793.wav,Clarinet Electric_piano Chime 
d6830a38.wav,Saxophone Clarinet Flute 
d6897ca2.wav,Flute Gong Cello 
d69a204d.wav,Saxophone Clarinet Flute 
d6a01dcc.wav,Bass_drum Electric_piano Tambourine 
d6a4d0b2.wav,Oboe Microwave_oven Clarinet 
d6a55abc.wav,Hi-hat Cowbell Gong 
d6ab0226.wav,Hi-hat Cowbell Glockenspiel 
d6ab45cd.wav,Cello Violin_or_fiddle Acoustic_guitar 
d6afd652.wav,Snare_drum Gunshot_or_gunfire Hi-hat 
d6b294c3.wav,Acoustic_guitar Knock Trumpet 
d6b9a3dd.wav,Gong Violin_or_fiddle Squeak 
d6bd4f62.wav,Oboe Clarinet Saxophone 
d6c150c6.wav,Writing Scissors Tearing 
d6ce35f0.wav,Clarinet Saxophone Acoustic_guitar 
d6e43745.wav,Trumpet Applause Knock 
d6e5aa58.wav,Flute Double_bass Saxophone 
d6e5ff07.wav,Acoustic_guitar Glockenspiel Clarinet 
d6ea15c3.wav,Gong Hi-hat Snare_drum 
d6eabf1e.wav,Tearing Fart Squeak 
d6f00331.wav,Oboe Saxophone Trumpet 
d6f0bc86.wav,Violin_or_fiddle Harmonica Clarinet 
d6fc0503.wav,Bus Gong Trumpet 
d6fea745.wav,Microwave_oven Drawer_open_or_close Knock 
d6fee802.wav,Clarinet Saxophone Oboe 
d7042a7a.wav,Clarinet Saxophone Flute 
d710558e.wav,Acoustic_guitar Bus Snare_drum 
d71590b1.wav,Acoustic_guitar Snare_drum Fireworks 
d71693ef.wav,Bus Gong Microwave_oven 
d72fb928.wav,Oboe Trumpet Saxophone 
d73100be.wav,Oboe Saxophone Clarinet 
d739bfe8.wav,Bass_drum Knock Double_bass 
d73f4f11.wav,Clarinet Flute Saxophone 
d740ed81.wav,Acoustic_guitar Glockenspiel Gong 
d74a2f49.wav,Acoustic_guitar Glockenspiel Gong 
d74d8ad3.wav,Flute Saxophone Clarinet 
d77b0d9a.wav,Oboe Clarinet Saxophone 
d798f941.wav,Scissors Computer_keyboard Shatter 
d7aac3b5.wav,Acoustic_guitar Double_bass Cello 
d7ac2cec.wav,Bass_drum Double_bass Gong 
d7ad2694.wav,Violin_or_fiddle Harmonica Clarinet 
d7ad7cda.wav,Acoustic_guitar Violin_or_fiddle Glockenspiel 
d7b3fe53.wav,Tambourine Keys_jangling Trumpet 
d7b4492c.wav,Trumpet Oboe Saxophone 
d7b4abcc.wav,Bass_drum Gong Double_bass 
d7b731c9.wav,Applause Fireworks Computer_keyboard 
d7c490ec.wav,Hi-hat Gong Gunshot_or_gunfire 
d7ca48a2.wav,Bass_drum Electric_piano Double_bass 
d7ca9b0c.wav,Hi-hat Cowbell Shatter 
d7d0fb51.wav,Bass_drum Computer_keyboard Knock 
d7d90bb2.wav,Acoustic_guitar Snare_drum Squeak 
d7dbe619.wav,Computer_keyboard Scissors Shatter 
d7dd4152.wav,Flute Saxophone Clarinet 
d7e3f1f9.wav,Applause Computer_keyboard Cowbell 
d7e886f9.wav,Hi-hat Gunshot_or_gunfire Shatter 
d7ef47aa.wav,Clarinet Saxophone Flute 
d7f6b1d6.wav,Double_bass Cello Flute 
d7fe1e4f.wav,Bus Gong Microwave_oven 
d80b2fa9.wav,Violin_or_fiddle Trumpet Oboe 
d80e3d8e.wav,Gunshot_or_gunfire Fireworks Snare_drum 
d80fd609.wav,Shatter Keys_jangling Tambourine 
d8111873.wav,Clarinet Saxophone Flute 
d816f5ab.wav,Clarinet Saxophone Flute 
d82f77f5.wav,Writing Snare_drum Shatter 
d8308d44.wav,Cowbell Telephone Microwave_oven 
d833a5d3.wav,Clarinet Saxophone Cello 
d8343470.wav,Acoustic_guitar Cello Gong 
d835b7ea.wav,Bark Meow Flute 
d838c1ac.wav,Hi-hat Gong Gunshot_or_gunfire 
d83e5489.wav,Bass_drum Snare_drum Knock 
d84358f2.wav,Violin_or_fiddle Harmonica Hi-hat 
d84c7dba.wav,Clarinet Violin_or_fiddle Flute 
d850c5a3.wav,Acoustic_guitar Gong Telephone 
d8544a7d.wav,Saxophone Clarinet Flute 
d8580062.wav,Tearing Fart Squeak 
d86a398c.wav,Clarinet Saxophone Flute 
d86acdda.wav,Cello Gong Electric_piano 
d86b82d4.wav,Writing Laughter Squeak 
d86d62ff.wav,Hi-hat Cowbell Finger_snapping 
d875119a.wav,Flute Chime Meow 
d8769e8f.wav,Acoustic_guitar Gong Glockenspiel 
d877cbff.wav,Double_bass Cello Gong 
d87a86fc.wav,Violin_or_fiddle Flute Cello 
d88c0e0c.wav,Bass_drum Electric_piano Snare_drum 
d89486f1.wav,Hi-hat Computer_keyboard Snare_drum 
d895dff8.wav,Acoustic_guitar Glockenspiel Gong 
d896f6f1.wav,Fireworks Drawer_open_or_close Squeak 
d8a5405f.wav,Double_bass Cello Acoustic_guitar 
d8a754e9.wav,Clarinet Saxophone Flute 
d8afda0d.wav,Trumpet Harmonica Violin_or_fiddle 
d8b15042.wav,Drawer_open_or_close Fireworks Cough 
d8bd5749.wav,Hi-hat Gunshot_or_gunfire Tambourine 
d8d76db1.wav,Fart Bass_drum Tearing 
d8ea011f.wav,Clarinet Saxophone Cello 
d8f15190.wav,Double_bass Cello Acoustic_guitar 
d8f8c95d.wav,Trumpet Oboe Harmonica 
d8fc7213.wav,Writing Squeak Laughter 
d8fcc6a7.wav,Writing Tearing Scissors 
d8fe1b6e.wav,Fart Fireworks Shatter 
d9009c5c.wav,Clarinet Flute Electric_piano 
d906c3e1.wav,Glockenspiel Finger_snapping Fireworks 
d90d0204.wav,Fireworks Knock Drawer_open_or_close 
d919a80d.wav,Clarinet Saxophone Flute 
d91a7905.wav,Glockenspiel Acoustic_guitar Electric_piano 
d91b8e49.wav,Hi-hat Cowbell Snare_drum 
d91dba15.wav,Hi-hat Tambourine Tearing 
d9218f57.wav,Tearing Writing Gunshot_or_gunfire 
d922f831.wav,Drawer_open_or_close Fireworks Microwave_oven 
d9259bbb.wav,Trumpet Oboe Saxophone 
d928a076.wav,Drawer_open_or_close Squeak Microwave_oven 
d928a8eb.wav,Clarinet Saxophone Flute 
d92a9087.wav,Clarinet Saxophone Flute 
d92c5d94.wav,Acoustic_guitar Electric_piano Glockenspiel 
d936a525.wav,Violin_or_fiddle Flute Oboe 
d944b9a8.wav,Bass_drum Gong Double_bass 
d9557f08.wav,Double_bass Gong Electric_piano 
d964545f.wav,Flute Clarinet Oboe 
d9653e7e.wav,Double_bass Gong Electric_piano 
d96b7874.wav,Saxophone Clarinet Flute 
d974ee07.wav,Knock Bass_drum Fireworks 
d97de818.wav,Saxophone Oboe Flute 
d9807c36.wav,Clarinet Saxophone Cello 
d99a8622.wav,Clarinet Violin_or_fiddle Saxophone 
d9a5b7d9.wav,Hi-hat Trumpet Gong 
d9a83bf5.wav,Tearing Shatter Finger_snapping 
d9b09d65.wav,Telephone Laughter Squeak 
d9b156f5.wav,Microwave_oven Telephone Meow 
d9bc06ac.wav,Clarinet Acoustic_guitar Glockenspiel 
d9d2b215.wav,Clarinet Flute Saxophone 
d9d3e12d.wav,Bass_drum Knock Gong 
d9d900ab.wav,Bass_drum Double_bass Knock 
d9f1ae39.wav,Trumpet Oboe Harmonica 
da04151b.wav,Bass_drum Snare_drum Electric_piano 
da099b55.wav,Shatter Squeak Writing 
da0a9d6d.wav,Chime Meow Fireworks 
da0d5d08.wav,Gong Bus Acoustic_guitar 
da17ee67.wav,Bass_drum Knock Fireworks 
da1817e3.wav,Double_bass Bass_drum Cello 
da22f5bd.wav,Squeak Microwave_oven Telephone 
da2450d3.wav,Acoustic_guitar Electric_piano Gong 
da25f8e0.wav,Bass_drum Knock Gong 
da303aa2.wav,Saxophone Clarinet Flute 
da33f9e9.wav,Flute Clarinet Chime 
da37cfed.wav,Bass_drum Electric_piano Gong 
da3eab73.wav,Hi-hat Gunshot_or_gunfire Shatter 
da42c621.wav,Trumpet Harmonica Violin_or_fiddle 
da44f7c9.wav,Chime Squeak Acoustic_guitar 
da49415f.wav,Bus Gong Fireworks 
da4e599a.wav,Cello Acoustic_guitar Double_bass 
da505864.wav,Cello Clarinet Saxophone 
da5150cb.wav,Cello Violin_or_fiddle Saxophone 
da543326.wav,Violin_or_fiddle Cello Saxophone 
da5a29ad.wav,Squeak Drawer_open_or_close Microwave_oven 
da721a86.wav,Telephone Cello Cough 
da8343ce.wav,Clarinet Acoustic_guitar Saxophone 
da85954b.wav,Fart Tearing Gunshot_or_gunfire 
da909377.wav,Double_bass Gong Cello 
da90a6e2.wav,Squeak Harmonica Laughter 
da92ab09.wav,Bass_drum Electric_piano Gong 
da9a50f7.wav,Clarinet Flute Electric_piano 
da9a9ff0.wav,Clarinet Flute Oboe 
da9d6156.wav,Clarinet Flute Chime 
daa8a24d.wav,Acoustic_guitar Electric_piano Gong 
daac3475.wav,Squeak Meow Glockenspiel 
daad94be.wav,Telephone Squeak Microwave_oven 
daad9815.wav,Electric_piano Saxophone Acoustic_guitar 
dab17521.wav,Snare_drum Gong Trumpet 
dac1b2d3.wav,Bass_drum Knock Gong 
dac44872.wav,Fart Fireworks Shatter 
dac96815.wav,Clarinet Oboe Saxophone 
dace0b32.wav,Bass_drum Gong Electric_piano 
dad459c3.wav,Cowbell Violin_or_fiddle Trumpet 
dae114af.wav,Acoustic_guitar Glockenspiel Gong 
dae64e3d.wav,Double_bass Cello Knock 
daf07ccf.wav,Bark Laughter Writing 
daf97535.wav,Telephone Microwave_oven Fireworks 
db059e4f.wav,Violin_or_fiddle Cello Flute 
db0af034.wav,Clarinet Saxophone Flute 
db12f269.wav,Trumpet Applause Computer_keyboard 
db1526e3.wav,Bark Laughter Saxophone 
db2866d3.wav,Glockenspiel Fireworks Finger_snapping 
db2e1839.wav,Violin_or_fiddle Harmonica Squeak 
db30bd58.wav,Squeak Telephone Microwave_oven 
db3dd8f6.wav,Acoustic_guitar Violin_or_fiddle Cello 
db3fabc3.wav,Violin_or_fiddle Acoustic_guitar Cello 
db417d32.wav,Gong Double_bass Cello 
db434d06.wav,Violin_or_fiddle Cello Flute 
db460a3c.wav,Acoustic_guitar Snare_drum Fireworks 
db4819d3.wav,Violin_or_fiddle Cello Flute 
db545010.wav,Bass_drum Electric_piano Gong 
db5b43b4.wav,Bass_drum Snare_drum Tambourine 
db662201.wav,Cowbell Hi-hat Finger_snapping 
db6eeff8.wav,Violin_or_fiddle Harmonica Squeak 
db7392aa.wav,Fart Tearing Squeak 
db77fbeb.wav,Acoustic_guitar Glockenspiel Gong 
db7c4924.wav,Trumpet Saxophone Oboe 
db808587.wav,Acoustic_guitar Hi-hat Shatter 
db850cb9.wav,Oboe Flute Clarinet 
db8daded.wav,Double_bass Cello Gong 
db8fb7dd.wav,Telephone Meow Laughter 
db9c9d9f.wav,Clarinet Saxophone Acoustic_guitar 
dbbe1219.wav,Harmonica Acoustic_guitar Gong 
dbc7d342.wav,Acoustic_guitar Glockenspiel Clarinet 
dbc94176.wav,Acoustic_guitar Clarinet Glockenspiel 
dbcbff2f.wav,Telephone Snare_drum Gunshot_or_gunfire 
dbcc5eea.wav,Oboe Clarinet Saxophone 
dbd3145c.wav,Clarinet Saxophone Flute 
dbd4e519.wav,Clarinet Saxophone Cello 
dbd90236.wav,Double_bass Cello Acoustic_guitar 
dbdd3d82.wav,Gong Acoustic_guitar Cello 
dbde9242.wav,Computer_keyboard Microwave_oven Squeak 
dbe270aa.wav,Acoustic_guitar Cello Gong 
dbeac039.wav,Saxophone Clarinet Acoustic_guitar 
dc04ecd7.wav,Computer_keyboard Scissors Writing 
dc0d3c17.wav,Clarinet Flute Oboe 
dc16466b.wav,Harmonica Trumpet Violin_or_fiddle 
dc164a3a.wav,Acoustic_guitar Chime Cowbell 
dc1792aa.wav,Computer_keyboard Applause Trumpet 
dc195447.wav,Acoustic_guitar Electric_piano Gong 
dc1dc06d.wav,Gunshot_or_gunfire Snare_drum Gong 
dc20d66c.wav,Fart Bass_drum Gunshot_or_gunfire 
dc2879c7.wav,Clarinet Flute Saxophone 
dc2ad03e.wav,Writing Keys_jangling Drawer_open_or_close 
dc390dcd.wav,Clarinet Saxophone Flute 
dc5896a3.wav,Bass_drum Electric_piano Gong 
dc64686e.wav,Violin_or_fiddle Harmonica Oboe 
dc6912e5.wav,Flute Clarinet Bark 
dc694e50.wav,Violin_or_fiddle Acoustic_guitar Gong 
dc6a94c9.wav,Flute Double_bass Violin_or_fiddle 
dc755aa1.wav,Bass_drum Gong Snare_drum 
dc7614ee.wav,Hi-hat Cowbell Gong 
dc79743b.wav,Hi-hat Squeak Gunshot_or_gunfire 
dc7b18cd.wav,Fart Tearing Squeak 
dc8291bc.wav,Clarinet Flute Oboe 
dc8b26b0.wav,Fart Tearing Tambourine 
dc9b398e.wav,Clarinet Saxophone Acoustic_guitar 
dca18b4d.wav,Fart Burping_or_eructation Gunshot_or_gunfire 
dca5d770.wav,Clarinet Saxophone Flute 
dcaaa99a.wav,Clarinet Saxophone Flute 
dcafd797.wav,Saxophone Flute Clarinet 
dcba9f5f.wav,Bass_drum Cello Snare_drum 
dcbe0c07.wav,Saxophone Clarinet Flute 
dcc0fca6.wav,Hi-hat Squeak Shatter 
dcc30284.wav,Trumpet Oboe Saxophone 
dcc64d9b.wav,Knock Bass_drum Fireworks 
dcc656bb.wav,Saxophone Clarinet Flute 
dcc66cc1.wav,Acoustic_guitar Electric_piano Cello 
dccb8aa5.wav,Clarinet Flute Electric_piano 
dcd294f8.wav,Clarinet Saxophone Flute 
dcd6a50c.wav,Scissors Tearing Computer_keyboard 
dce36540.wav,Flute Chime Gong 
dce53e37.wav,Violin_or_fiddle Flute Clarinet 
dce7173f.wav,Hi-hat Cowbell Snare_drum 
dceaa645.wav,Saxophone Clarinet Oboe 
dcfb254c.wav,Bass_drum Snare_drum Electric_piano 
dd07144f.wav,Saxophone Laughter Clarinet 
dd159e43.wav,Acoustic_guitar Clarinet Gong 
dd287d31.wav,Knock Bass_drum Double_bass 
dd33a977.wav,Harmonica Gong Cello 
dd3650f9.wav,Flute Clarinet Oboe 
dd3e691c.wav,Flute Oboe Clarinet 
dd4754be.wav,Acoustic_guitar Double_bass Cello 
dd4a298e.wav,Acoustic_guitar Clarinet Gong 
dd4dd0a4.wav,Acoustic_guitar Glockenspiel Clarinet 
dd4df877.wav,Acoustic_guitar Gong Electric_piano 
dd568333.wav,Hi-hat Gong Gunshot_or_gunfire 
dd643d5d.wav,Telephone Squeak Bus 
dd86b006.wav,Violin_or_fiddle Trumpet Harmonica 
dd95828a.wav,Clarinet Saxophone Flute 
dd9ec945.wav,Flute Saxophone Clarinet 
dda440cf.wav,Tearing Fart Squeak 
ddb35e30.wav,Squeak Telephone Oboe 
ddbd7659.wav,Acoustic_guitar Clarinet Gong 
ddc2f660.wav,Drawer_open_or_close Squeak Microwave_oven 
ddcc3abb.wav,Telephone Meow Flute 
ddcdc0b8.wav,Acoustic_guitar Snare_drum Gong 
ddd8fd25.wav,Double_bass Cello Bass_drum 
dddf9ddd.wav,Trumpet Harmonica Oboe 
ddf2fa9d.wav,Oboe Trumpet Harmonica 
de007cb8.wav,Bass_drum Snare_drum Electric_piano 
de072e62.wav,Bass_drum Knock Cello 
de1246d6.wav,Clarinet Saxophone Flute 
de2542e2.wav,Saxophone Oboe Trumpet 
de2f056d.wav,Shatter Scissors Writing 
de39242c.wav,Bass_drum Electric_piano Fart 
de47c53b.wav,Flute Cello Double_bass 
de4e33ca.wav,Violin_or_fiddle Cello Saxophone 
de5829e1.wav,Bass_drum Electric_piano Gong 
de5c3ebf.wav,Double_bass Cello Acoustic_guitar 
de5f3cec.wav,Double_bass Bark Clarinet 
de614ae7.wav,Squeak Laughter Meow 
de65c5b9.wav,Clarinet Flute Violin_or_fiddle 
de7cbb67.wav,Snare_drum Hi-hat Tambourine 
de86de33.wav,Hi-hat Snare_drum Gunshot_or_gunfire 
de8ce59b.wav,Tearing Scissors Writing 
de949e03.wav,Acoustic_guitar Cello Gong 
de9880e4.wav,Acoustic_guitar Double_bass Gong 
deae4e95.wav,Hi-hat Tearing Gunshot_or_gunfire 
debd7ead.wav,Clarinet Saxophone Acoustic_guitar 
dec2ea0c.wav,Oboe Clarinet Trumpet 
decb026a.wav,Bass_drum Snare_drum Electric_piano 
dee2e211.wav,Violin_or_fiddle Cello Flute 
dee96f11.wav,Squeak Drawer_open_or_close Harmonica 
defb3dc5.wav,Bass_drum Snare_drum Electric_piano 
defbeee1.wav,Bass_drum Gong Double_bass 
df08654b.wav,Bass_drum Double_bass Cello 
df0ea972.wav,Laughter Acoustic_guitar Cough 
df11e694.wav,Acoustic_guitar Gong Glockenspiel 
df1800bf.wav,Acoustic_guitar Glockenspiel Electric_piano 
df19dd97.wav,Bark Double_bass Gong 
df1bb16e.wav,Hi-hat Tambourine Gunshot_or_gunfire 
df43c93e.wav,Acoustic_guitar Gong Electric_piano 
df5a3843.wav,Violin_or_fiddle Cello Flute 
df62e13c.wav,Clarinet Flute Chime 
df640665.wav,Applause Computer_keyboard Scissors 
df645d4a.wav,Applause Fireworks Shatter 
df6e55f8.wav,Snare_drum Microwave_oven Acoustic_guitar 
df791b3d.wav,Violin_or_fiddle Flute Clarinet 
df7a5de3.wav,Hi-hat Tambourine Gunshot_or_gunfire 
df8187d0.wav,Clarinet Oboe Flute 
df855c2d.wav,Trumpet Violin_or_fiddle Harmonica 
df865e55.wav,Flute Cello Violin_or_fiddle 
df8be1a8.wav,Acoustic_guitar Gong Cello 
df91939e.wav,Clarinet Flute Saxophone 
df988fa6.wav,Double_bass Bass_drum Cello 
dfa20dc8.wav,Telephone Flute Electric_piano 
dfa75eb5.wav,Gong Saxophone Clarinet 
dfb669c0.wav,Cello Clarinet Saxophone 
dfbc9586.wav,Tearing Writing Fireworks 
dfbcc619.wav,Meow Bark Harmonica 
dfbf13a1.wav,Flute Clarinet Saxophone 
dfc2719c.wav,Cello Violin_or_fiddle Flute 
dfc65a71.wav,Gunshot_or_gunfire Hi-hat Fart 
dfd91df3.wav,Acoustic_guitar Gong Telephone 
dfd95f88.wav,Trumpet Harmonica Oboe 
dfe99aff.wav,Bass_drum Double_bass Gong 
dfe9ea46.wav,Trumpet Knock Tambourine 
dfec892c.wav,Cough Laughter Violin_or_fiddle 
dff8a9ed.wav,Clarinet Flute Saxophone 
dffcc729.wav,Trumpet Knock Tambourine 
e016ff6d.wav,Flute Saxophone Clarinet 
e0273514.wav,Clarinet Flute Saxophone 
e0278ad9.wav,Computer_keyboard Applause Shatter 
e02910e8.wav,Acoustic_guitar Glockenspiel Gong 
e035f97b.wav,Violin_or_fiddle Harmonica Squeak 
e03c8bf3.wav,Acoustic_guitar Double_bass Cello 
e0419e15.wav,Acoustic_guitar Gong Cowbell 
e043afb3.wav,Clarinet Saxophone Flute 
e0457b4a.wav,Shatter Tambourine Hi-hat 
e059d9a7.wav,Bass_drum Electric_piano Snare_drum 
e06b1539.wav,Cough Laughter Squeak 
e06b693c.wav,Writing Squeak Tambourine 
e06bfc3d.wav,Trumpet Violin_or_fiddle Saxophone 
e06deab0.wav,Gong Electric_piano Bass_drum 
e0802994.wav,Laughter Cough Meow 
e083ae15.wav,Clarinet Flute Saxophone 
e08808ae.wav,Squeak Gunshot_or_gunfire Bus 
e08fced0.wav,Harmonica Trumpet Violin_or_fiddle 
e0a72225.wav,Electric_piano Snare_drum Bass_drum 
e0ad96e1.wav,Clarinet Saxophone Cello 
e0bfc4ec.wav,Flute Clarinet Saxophone 
e0d34abd.wav,Clarinet Saxophone Acoustic_guitar 
e0d8ea27.wav,Squeak Drawer_open_or_close Microwave_oven 
e0d8ff62.wav,Electric_piano Bass_drum Gong 
e0d96e55.wav,Applause Laughter Gong 
e0de96a6.wav,Finger_snapping Fireworks Shatter 
e0e373a5.wav,Cough Fart Laughter 
e0e6a1de.wav,Fart Squeak Tearing 
e0eb0c8a.wav,Squeak Acoustic_guitar Bark 
e0ee247e.wav,Violin_or_fiddle Harmonica Trumpet 
e0fc67d9.wav,Acoustic_guitar Gong Electric_piano 
e103173b.wav,Hi-hat Gong Gunshot_or_gunfire 
e10f3d3d.wav,Trumpet Oboe Saxophone 
e112e5a2.wav,Clarinet Saxophone Cello 
e1145387.wav,Burping_or_eructation Fart Laughter 
e11bf16f.wav,Trumpet Harmonica Oboe 
e11ccb9d.wav,Acoustic_guitar Gong Glockenspiel 
e1211dc4.wav,Saxophone Clarinet Oboe 
e122ef4b.wav,Bass_drum Electric_piano Gong 
e128a888.wav,Gong Acoustic_guitar Cello 
e13193af.wav,Double_bass Cello Acoustic_guitar 
e1423cf1.wav,Chime Shatter Applause 
e14ebc15.wav,Bass_drum Electric_piano Gong 
e15de084.wav,Gong Microwave_oven Squeak 
e15fedd2.wav,Bass_drum Snare_drum Tearing 
e1611806.wav,Hi-hat Gunshot_or_gunfire Shatter 
e173748a.wav,Knock Bass_drum Fireworks 
e19618a0.wav,Cello Acoustic_guitar Clarinet 
e1ab90cd.wav,Hi-hat Snare_drum Gunshot_or_gunfire 
e1b1ee02.wav,Bass_drum Electric_piano Snare_drum 
e1c172fa.wav,Hi-hat Cowbell Gong 
e1c78f41.wav,Bass_drum Gong Electric_piano 
e1ca89e3.wav,Acoustic_guitar Glockenspiel Violin_or_fiddle 
e1d88aa8.wav,Violin_or_fiddle Cello Gong 
e1eccf73.wav,Saxophone Clarinet Flute 
e1f3b477.wav,Acoustic_guitar Glockenspiel Electric_piano 
e1fc13fd.wav,Keys_jangling Tambourine Chime 
e218f5ab.wav,Bass_drum Snare_drum Hi-hat 
e21c7c53.wav,Shatter Squeak Gong 
e22b1cc6.wav,Flute Saxophone Clarinet 
e233206c.wav,Saxophone Trumpet Oboe 
e23393b9.wav,Hi-hat Glockenspiel Fireworks 
e245a3f5.wav,Bass_drum Electric_piano Snare_drum 
e2529ad3.wav,Flute Clarinet Saxophone 
e25b3e5d.wav,Cello Double_bass Clarinet 
e25f0efb.wav,Clarinet Saxophone Cello 
e26962f7.wav,Clarinet Saxophone Cello 
e269a6c9.wav,Burping_or_eructation Fart Fireworks 
e269cdb6.wav,Cough Acoustic_guitar Laughter 
e26b56a0.wav,Applause Fireworks Squeak 
e275b9dd.wav,Clarinet Flute Saxophone 
e27a0b20.wav,Flute Oboe Clarinet 
e291574a.wav,Clarinet Saxophone Cello 
e29e1f8b.wav,Clarinet Saxophone Flute 
e2adb002.wav,Flute Oboe Clarinet 
e2b92cb5.wav,Hi-hat Gunshot_or_gunfire Gong 
e2b9b01a.wav,Acoustic_guitar Cello Gong 
e2c0033d.wav,Trumpet Oboe Saxophone 
e2c7b0c7.wav,Snare_drum Microwave_oven Gunshot_or_gunfire 
e2d0b667.wav,Double_bass Acoustic_guitar Cello 
e2d30b3a.wav,Writing Keys_jangling Hi-hat 
e2d4c145.wav,Bark Saxophone Laughter 
e2de4941.wav,Cough Acoustic_guitar Squeak 
e2de57a7.wav,Acoustic_guitar Electric_piano Cello 
e2de89a3.wav,Squeak Shatter Drawer_open_or_close 
e2e459d7.wav,Applause Computer_keyboard Squeak 
e2e69418.wav,Gong Double_bass Electric_piano 
e2ebb0d4.wav,Clarinet Saxophone Flute 
e2f1bb44.wav,Flute Saxophone Clarinet 
